date,close,support,resistance,atr14,buffer,support_hit_h1,support_d2h_h1,resist_hit_h1,resist_d2h_h1,support_hit_h3,support_d2h_h3,resist_hit_h3,resist_d2h_h3,support_hit_h5,support_d2h_h5,resist_hit_h5,resist_d2h_h5
1970-01-01 00:00:00.000002155,30380.0,24800.0,31500.0,849.797590219795,60.76,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000002156,31454.23,24800.0,31500.0,900.0406194898097,62.90846,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000002157,30312.01,24800.0,31804.2,959.3234323833948,60.62402,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002158,30289.52,24800.0,31804.2,904.4360443560096,60.57904,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002159,30231.99,25175.56,31804.2,866.7741840448659,60.46398000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002160,30138.0,26181.0,31804.2,853.273170898804,60.276,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002161,29859.13,26255.85,31804.2,844.3093729774607,59.71826,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002162,29909.21,26256.61,31804.2,814.5108463362136,59.818419999999996,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002163,29800.0,26652.0,31804.2,816.795785883627,59.6,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002164,29901.72,28257.99,31804.2,782.407515463368,59.80344,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002165,29794.0,29500.0,31804.2,753.2284072159847,59.588,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000002166,30083.75,29500.0,31804.2,743.7120924148429,60.167500000000004,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000002167,29176.5,29500.0,31804.2,778.9955143852113,58.353,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000002168,29228.91,28861.9,31804.2,746.8065490719819,58.45782,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002169,29351.96,28861.9,31804.2,735.8246527096976,58.70392,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002170,29222.78,28861.9,31804.2,717.8114632304337,58.44556,0,,0,,0,,0,,1,5.0,0,
1970-01-01 00:00:00.000002171,29314.14,28861.9,31804.2,696.4749301425458,58.62828,0,,0,,0,,0,,1,4.0,0,
1970-01-01 00:00:00.000002172,29352.9,28861.9,31804.2,657.4938637037924,58.7058,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000002173,29281.09,28861.9,31804.2,640.2271591535214,58.562180000000005,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000002174,29232.25,28861.9,31804.2,625.082362071127,58.4645,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000002175,29705.99,28861.9,31804.2,662.8300504946179,59.41198000000001,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000002176,29186.01,28585.7,31804.2,695.4850468878595,58.37202,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002177,29193.64,28585.7,31804.2,679.045400681584,58.38728,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002178,29113.99,28585.7,31804.2,668.0807292043281,58.22798,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002179,29072.13,28585.7,31804.2,632.7599628325904,58.14426,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002180,29088.42,28585.7,31804.2,602.7921083445482,58.17684,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002181,29211.06,28585.7,31804.2,600.8605291770805,58.42212000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002182,29770.42,28585.7,31804.2,636.3383485215747,59.540839999999996,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002183,29581.99,28585.7,31804.2,646.8377521986052,59.16398,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002184,29455.75,28585.7,31804.2,630.4779127558477,58.911500000000004,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002185,29426.03,28585.7,31804.2,607.7344904161442,58.85206,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002186,29430.17,28585.7,31804.2,571.4527411007052,58.86034,0,,0,,0,,0,,1,5.0,0,
1970-01-01 00:00:00.000002187,29303.84,28585.7,31630.0,545.0868310220835,58.60768,0,,0,,0,,0,,1,4.0,0,
1970-01-01 00:00:00.000002188,29430.93,28585.7,30441.46,548.4999145205061,58.86186,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000002189,29200.0,28585.7,30441.46,540.7256349118985,58.4,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000002190,28730.51,28585.7,30417.46,540.4430895610484,57.46102,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000002191,26623.41,28585.7,30417.46,760.2314403066878,53.24682,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002192,26054.0,25166.0,30417.46,792.61490885621,52.108000000000004,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002193,26100.01,25166.0,30417.46,770.2788439379093,52.200019999999995,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002194,26189.99,25166.0,30350.0,738.683926513773,52.37998,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002195,26126.92,25166.0,30350.0,717.8079317627892,52.25384,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002196,26056.0,25166.0,30350.0,726.494508065447,52.112,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002197,26432.72,25166.0,30244.0,746.4913289179151,52.86544000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002198,26180.05,25166.0,30244.0,744.1612339952068,52.3601,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002199,26060.01,25166.0,30244.0,729.3568601384062,52.12002,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002200,26017.37,25166.0,30244.0,687.2492272713773,52.03474,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002201,26101.77,25166.0,30244.0,653.597139609136,52.203540000000004,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002202,26120.0,25166.0,30244.0,634.7323439227692,52.24,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002203,27716.34,25166.0,30244.0,748.0264622139999,55.432680000000005,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002204,27299.99,25166.0,30244.0,748.2624291987141,54.59998,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002205,25940.78,25166.0,30244.0,832.8508271130917,51.88156,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002206,25805.05,25166.0,30244.0,832.0936251764423,51.6101,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002207,25869.51,25166.0,30244.0,789.446223378125,51.73902,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002208,25971.21,25166.0,30244.0,756.985778851116,51.94242,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002209,25826.02,25166.0,30244.0,736.9732232188936,51.65204,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002210,25792.1,25166.0,30244.0,709.5372787032586,51.584199999999996,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002211,25759.95,25166.0,30244.0,706.533901653026,51.5199,0,,0,,0,,0,,1,5.0,0,
1970-01-01 00:00:00.000002212,26255.0,25166.0,30244.0,715.1929086778098,52.51,0,,0,,0,,0,,1,4.0,0,
1970-01-01 00:00:00.000002213,25910.5,25166.0,30160.0,721.1248437722521,51.821,0,,0,,1,3.0,0,,1,3.0,0,
1970-01-01 00:00:00.000002214,25901.61,25166.0,29738.0,680.2194977885199,51.80322,0,,0,,1,2.0,0,,1,2.0,0,
1970-01-01 00:00:00.000002215,25841.61,25166.0,29695.32,664.7102479464828,51.683220000000006,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000002216,25162.52,25166.0,29695.32,688.6373730931625,50.32504,1,1.0,0,,1,1.0,0,,1,1.0,0,
1970-01-01 00:00:00.000002217,25840.1,24901.0,29695.32,741.9861321579367,51.6802,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002218,26222.0,24901.0,29695.32,734.77640843237,52.444,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002219,26522.73,24901.0,29499.26,734.7009506872008,53.04546,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002220,26600.0,24901.0,29259.85,729.6508827809722,53.2,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002221,26559.67,24901.0,28783.48,701.247248296617,53.11934,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002222,26527.51,24901.0,28142.85,667.1760162754301,53.05502,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002223,26762.51,24901.0,28142.85,693.2098722557566,53.52502,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002224,27210.26,24901.0,28142.85,701.9648813803453,54.420519999999996,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002225,27125.0,24901.0,28142.85,693.8695327103208,54.25,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002226,26568.08,24901.0,28142.85,700.157423231012,53.136160000000004,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002227,26580.14,24901.0,28142.85,669.7611787145112,53.16028,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002228,26575.96,24901.0,28142.85,630.7646659491891,53.15192,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002229,26248.38,24901.0,28142.85,629.7429040956755,52.49676,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002230,26304.81,24901.0,28142.85,617.3105538031274,52.60962000000001,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002231,26221.67,24901.0,28142.85,595.2969428171897,52.44334,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002232,26372.99,24901.0,28142.85,605.4857326159618,52.74598,0,,0,,0,,0,,0,,1,5.0
1970-01-01 00:00:00.000002233,27021.39,24901.0,28142.85,631.2424660005358,54.04278,0,,0,,0,,0,,0,,1,4.0
1970-01-01 00:00:00.000002234,26906.96,24901.0,27768.57,627.5630041433546,53.813919999999996,0,,0,,0,,1,2.0,0,,1,2.0
1970-01-01 00:00:00.000002235,26962.56,24901.0,27587.51,597.6427895616865,53.92512000000001,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000002236,27992.57,24901.0,27483.57,634.3411617358516,55.98514,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000002237,27494.51,24901.0,28065.51,681.7853644690052,54.98902,0,,0,,0,,1,3.0,0,,1,3.0
1970-01-01 00:00:00.000002238,27426.46,24901.0,28580.0,669.9449812926478,54.85292,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002239,27778.57,24901.0,28580.0,667.6431969146016,55.557140000000004,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002240,27410.39,24901.0,28580.0,674.8393971349872,54.82078,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002241,27931.09,24901.0,28580.0,706.5694401967739,55.86218,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002242,27956.67,24901.0,28580.0,669.4994801827185,55.91334,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002243,27917.05,24901.0,28580.0,650.7952315982385,55.8341,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002244,27590.12,24901.0,28580.0,656.30485791265,55.18024,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002245,27390.12,24901.0,28580.0,640.6402252046037,54.78024,0,,0,,0,,0,,0,,0,
1970-01-01 00:00:00.000002246,26875.52,24901.0,28580.0,661.9323519757033,53.75104,0,,0,,0,,0,,0,,1,5.0
1970-01-01 00:00:00.000002247,26759.63,25131.48,28580.0,642.6543268345818,53.51926,0,,0,,0,,0,,0,,1,4.0
1970-01-01 00:00:00.000002248,26862.0,25764.17,28580.0,628.5361606321117,53.724000000000004,0,,0,,0,,1,3.0,0,,1,3.0
1970-01-01 00:00:00.000002249,26852.48,25990.46,28580.0,597.9678634441038,53.70496,0,,0,,0,,1,2.0,0,,1,2.0
1970-01-01 00:00:00.000002250,27154.15,25990.46,28580.0,589.904444626668,54.3083,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000002251,28500.78,25990.46,28580.0,754.0069842961917,57.00156,0,,1,1.0,0,,1,1.0,0,,1,1.0
1970-01-01 00:00:00.000002252,28395.91,25990.46,30000.0,739.0300568464639,56.79182,0,,0,,0,,1,3.0,0,,1,3.0
1970-01-01 00:00:00.000002253,28320.0,25990.46,30000.0,746.2057670717167,56.64,0,,0,,0,,1,2.0,0,,1,2.0
